releasedate,release,releaseyear,releasemonth,releaseday,releasehour,releaseminute,coveredyear,coveredperiod,freq
2018-03-22 10:00:00,Employment Situation of Veterans,2018,3,22,10,0,2017,1,1
2018-03-23 10:00:00,State Employment and Unemployment,2018,3,23,10,0,2018,2,12
2018-03-30 10:00:00,Occupational Employment and Wages,2018,3,30,10,0,2017,5,12
2018-04-04 10:00:00,Metropolitan Area Employment and Unemployment,2018,4,4,10,0,2018,2,12
2018-04-06 08:30:00,Employment Situation,2018,4,6,8,30,2018,3,12
2018-04-06 08:30:00,Employment Situation,2018,4,6,8,30,2018,3,12
2018-04-10 08:30:00,Producer Price Index,2018,4,10,8,30,2018,3,12
2018-04-11 08:30:00,Consumer Price Index,2018,4,11,8,30,2018,3,12
2018-04-11 08:30:00,Real Earnings,2018,4,11,8,30,2018,3,12
2018-04-12 08:30:00,U.S. Import and Export Price Indexes,2018,4,12,8,30,2018,3,12
2018-04-13 10:00:00,Job Openings and Labor Turnover Survey,2018,4,13,10,0,2018,2,12
2018-04-13 10:00:00,Usual Weekly Earnings of Wage and Salary Workers,2018,4,13,10,0,2018,1,4
2018-04-17 10:00:00,Employment Experience of Youths: Results from a Longitudinal Survey,2018,4,17,10,0,2099,0,0
2018-04-19 10:00:00,Employment Characteristics of Families,2018,4,19,10,0,2017,1,1
2018-04-19 10:00:00,Productivity and Costs by Industry: Manufacturing and Mining Industries,2018,4,19,10,0,2017,1,1
2018-04-20 10:00:00,State Employment and Unemployment,2018,4,20,10,0,2018,3,12
2018-04-25 10:00:00,Quarterly Data Series on Business Employment Dynamics,2018,4,25,10,0,2017,3,4
2018-04-26 10:00:00,College Enrollment and Work Activity of High School Graduates,2018,4,26,10,0,2017,1,1
2018-04-26 10:00:00,Consumer Expenditures Survey Midyear Update,2018,4,26,10,0,2099,0,0
2018-04-27 08:30:00,Employment Cost Index,2018,4,27,8,30,2018,1,4
2018-05-02 10:00:00,Metropolitan Area Employment and Unemployment,2018,5,2,10,0,2018,3,12
2018-05-03 08:30:00,Productivity and Costs,2018,5,3,8,30,2018,1,4
2018-05-04 08:30:00,Employment Situation,2018,5,4,8,30,2018,4,12
2018-05-04 08:30:00,Employment Situation,2018,5,4,8,30,2018,4,12
2018-05-08 10:00:00,Job Openings and Labor Turnover Survey,2018,5,8,10,0,2018,3,12
2018-05-09 08:30:00,Producer Price Index,2018,5,9,8,30,2018,4,12
2018-05-10 08:30:00,Consumer Price Index,2018,5,10,8,30,2018,4,12
2018-05-10 08:30:00,Real Earnings,2018,5,10,8,30,2018,4,12
2018-05-11 08:30:00,U.S. Import and Export Price Indexes,2018,5,11,8,30,2018,4,12
2018-05-16 10:00:00,Multifactor Productivity Trends in Manufacturing,2018,5,16,10,0,2016,1,1
2018-05-17 10:00:00,Labor Force Characteristics of Foreign-born Workers,2018,5,17,10,0,2017,1,1
2018-05-17 10:00:00,Productivity and Costs by Industry: Selected Service-Providing Industries,2018,5,17,10,0,2017,1,1
2018-05-18 10:00:00,State Employment and Unemployment,2018,5,18,10,0,2018,4,12
2018-05-23 10:00:00,County Employment and Wages,2018,5,23,10,0,2017,4,4
2018-05-28 00:00:00,Memorial Day,2018,5,28,0,0,2099,0,0
2018-05-30 10:00:00,Metropolitan Area Employment and Unemployment,2018,5,30,10,0,2018,4,12
2018-06-01 08:30:00,Employment Situation,2018,6,1,8,30,2018,5,12
2018-06-01 08:30:00,Employment Situation,2018,6,1,8,30,2018,5,12
2018-06-05 10:00:00,Job Openings and Labor Turnover Survey,2018,6,5,10,0,2018,4,12
2018-06-06 08:30:00,Productivity and Costs,2018,6,6,8,30,2018,1,4
2018-06-07 10:00:00,Contingent and Alternative Employment Arrangements,2018,6,7,10,0,2017,5,12
2018-06-07 10:00:00,County Employment and Wages Full Data Update,2018,6,7,10,0,2017,4,4
2018-06-08 10:00:00,Employer Costs for Employee Compensation,2018,6,8,10,0,2018,3,12
2018-06-12 08:30:00,Consumer Price Index,2018,6,12,8,30,2018,5,12
2018-06-12 08:30:00,Real Earnings,2018,6,12,8,30,2018,5,12
2018-06-13 08:30:00,Producer Price Index,2018,6,13,8,30,2018,5,12
2018-06-14 08:30:00,U.S. Import and Export Price Indexes,2018,6,14,8,30,2018,5,12
2018-06-15 10:00:00,State Employment and Unemployment,2018,6,15,10,0,2018,5,12
2018-06-21 10:00:00,Persons with a Disability: Labor Force Characteristics,2018,6,21,10,0,2017,1,1
2018-06-27 10:00:00,Metropolitan Area Employment and Unemployment,2018,6,27,10,0,2018,5,12
2018-06-28 10:00:00,American Time Use Survey,2018,6,28,10,0,2017,1,1
2018-06-28 10:00:00,Multifactor Productivity Trends for Detailed Industries,2018,6,28,10,0,2016,1,1
2018-07-04 00:00:00,Independence Day,2018,7,4,0,0,2099,0,0
2018-07-06 08:30:00,Employment Situation,2018,7,6,8,30,2018,6,12
2018-07-06 08:30:00,Employment Situation,2018,7,6,8,30,2018,6,12
2018-07-10 10:00:00,Job Openings and Labor Turnover Survey,2018,7,10,10,0,2018,5,12
2018-07-11 08:30:00,Producer Price Index,2018,7,11,8,30,2018,6,12
2018-07-12 08:30:00,Consumer Price Index,2018,7,12,8,30,2018,6,12
2018-07-12 08:30:00,Real Earnings,2018,7,12,8,30,2018,6,12
2018-07-13 08:30:00,U.S. Import and Export Price Indexes,2018,7,13,8,30,2018,6,12
2018-07-17 10:00:00,Usual Weekly Earnings of Wage and Salary Workers,2018,7,17,10,0,2018,2,4
2018-07-19 10:00:00,"Productivity and Costs by Industry: Wholesale Trade, Retail Trade, and Food Services and Drinking Places",2018,7,19,10,0,2017,1,1
2018-07-20 10:00:00,Employee Benefits in the United States,2018,7,20,10,0,2018,3,12
2018-07-20 10:00:00,State Employment and Unemployment,2018,7,20,10,0,2018,6,12
2018-07-25 10:00:00,Quarterly Data Series on Business Employment Dynamics,2018,7,25,10,0,2017,4,4
2018-07-31 08:30:00,Employment Cost Index,2018,7,31,8,30,2018,2,4
2018-08-01 10:00:00,Metropolitan Area Employment and Unemployment,2018,8,1,10,0,2018,6,12
2018-08-03 08:30:00,Employment Situation,2018,8,3,8,30,2018,7,12
2018-08-03 08:30:00,Employment Situation,2018,8,3,8,30,2018,7,12
2018-08-07 10:00:00,Job Openings and Labor Turnover Survey,2018,8,7,10,0,2018,6,12
2018-08-09 08:30:00,Producer Price Index,2018,8,9,8,30,2018,7,12
2018-08-10 08:30:00,Consumer Price Index,2018,8,10,8,30,2018,7,12
2018-08-10 08:30:00,Real Earnings,2018,8,10,8,30,2018,7,12
2018-08-14 08:30:00,U.S. Import and Export Price Indexes,2018,8,14,8,30,2018,7,12
2018-08-15 08:30:00,Productivity and Costs,2018,8,15,8,30,2018,2,4
2018-08-16 10:00:00,Summer Youth Labor Force,2018,8,16,10,0,2018,1,1
2018-08-17 10:00:00,State Employment and Unemployment,2018,8,17,10,0,2018,7,12
2018-08-22 10:00:00,County Employment and Wages,2018,8,22,10,0,2018,1,4
2018-08-28 10:00:00,Worker Displacement,2018,8,28,10,0,2099,0,0
2018-08-29 10:00:00,Metropolitan Area Employment and Unemployment,2018,8,29,10,0,2018,7,12
2018-09-03 00:00:00,Labor Day,2018,9,3,0,0,2099,0,0
2018-09-05 10:00:00,County Employment and Wages Full Data Update,2018,9,5,10,0,2018,1,4
2018-09-06 08:30:00,Productivity and Costs,2018,9,6,8,30,2018,2,4
2018-09-07 08:30:00,Employment Situation,2018,9,7,8,30,2018,8,12
2018-09-07 08:30:00,Employment Situation,2018,9,7,8,30,2018,8,12
2018-09-11 10:00:00,Consumer Expenditures,2018,9,11,10,0,2017,1,1
2018-09-11 10:00:00,Job Openings and Labor Turnover Survey,2018,9,11,10,0,2018,7,12
2018-09-12 08:30:00,Producer Price Index,2018,9,12,8,30,2018,8,12
2018-09-13 08:30:00,Consumer Price Index,2018,9,13,8,30,2018,8,12
2018-09-13 08:30:00,Real Earnings,2018,9,13,8,30,2018,8,12
2018-09-14 08:30:00,U.S. Import and Export Price Indexes,2018,9,14,8,30,2018,8,12
2018-09-18 10:00:00,Employer Costs for Employee Compensation,2018,9,18,10,0,2018,6,12
2018-09-20 10:00:00,Employee Tenure,2018,9,20,10,0,2018,1,1
2018-09-21 10:00:00,State Employment and Unemployment,2018,9,21,10,0,2018,8,12
2018-10-03 10:00:00,Metropolitan Area Employment and Unemployment,2018,10,3,10,0,2018,8,12
2018-10-05 08:30:00,Employment Situation,2018,10,5,8,30,2018,9,12
2018-10-05 08:30:00,Employment Situation,2018,10,5,8,30,2018,9,12
2018-10-08 00:00:00,Columbus Day,2018,10,8,0,0,2099,0,0
2018-10-10 08:30:00,Producer Price Index,2018,10,10,8,30,2018,9,12
2018-10-11 08:30:00,Consumer Price Index,2018,10,11,8,30,2018,9,12
2018-10-11 08:30:00,Real Earnings,2018,10,11,8,30,2018,9,12
2018-10-12 08:30:00,U.S. Import and Export Price Indexes,2018,10,12,8,30,2018,9,12
2018-10-16 10:00:00,Job Openings and Labor Turnover Survey,2018,10,16,10,0,2018,8,12
2018-10-16 10:00:00,Usual Weekly Earnings of Wage and Salary Workers,2018,10,16,10,0,2018,3,4
2018-10-19 10:00:00,State Employment and Unemployment,2018,10,19,10,0,2018,9,12
2018-10-31 08:30:00,Employment Cost Index,2018,10,31,8,30,2018,3,4
2018-11-01 08:30:00,Productivity and Costs,2018,11,1,8,30,2018,3,4
2018-11-02 08:30:00,Employment Situation,2018,11,2,8,30,2018,10,12
2018-11-02 08:30:00,Employment Situation,2018,11,2,8,30,2018,10,12
2018-11-06 10:00:00,Job Openings and Labor Turnover Survey,2018,11,6,10,0,2018,9,12
2018-11-06 10:00:00,Metropolitan Area Employment and Unemployment,2018,11,6,10,0,2018,9,12
2018-11-07 10:00:00,Quarterly Data Series on Business Employment Dynamics,2018,11,7,10,0,2018,1,4
2018-11-08 10:00:00,Employer-Reported Workplace Injuries and Illnesses,2018,11,8,10,0,2017,1,1
2018-11-09 08:30:00,Producer Price Index,2018,11,9,8,30,2018,10,12
2018-11-12 00:00:00,Veterans Day,2018,11,12,0,0,2099,0,0
2018-11-14 08:30:00,Consumer Price Index,2018,11,14,8,30,2018,10,12
2018-11-14 08:30:00,Real Earnings,2018,11,14,8,30,2018,10,12
2018-11-15 08:30:00,U.S. Import and Export Price Indexes,2018,11,15,8,30,2018,10,12
2018-11-16 10:00:00,State Employment and Unemployment,2018,11,16,10,0,2018,10,12
2018-11-21 10:00:00,County Employment and Wages,2018,11,21,10,0,2018,2,4
2018-11-22 00:00:00,Thanksgiving Day,2018,11,22,0,0,2099,0,0
2018-11-29 10:00:00,Metropolitan Area Employment and Unemployment,2018,11,29,10,0,2018,10,12
2018-12-06 08:30:00,Productivity and Costs,2018,12,6,8,30,2018,3,4
2018-12-07 08:30:00,Employment Situation,2018,12,7,8,30,2018,11,12
2018-12-07 08:30:00,Employment Situation,2018,12,7,8,30,2018,11,12
2018-12-10 10:00:00,County Employment and Wages Full Data Update,2018,12,10,10,0,2018,2,4
2018-12-10 10:00:00,Job Openings and Labor Turnover Survey,2018,12,10,10,0,2018,10,12
2018-12-11 08:30:00,Producer Price Index,2018,12,11,8,30,2018,11,12
2018-12-12 08:30:00,Consumer Price Index,2018,12,12,8,30,2018,11,12
2018-12-12 08:30:00,Real Earnings,2018,12,12,8,30,2018,11,12
2018-12-13 08:30:00,U.S. Import and Export Price Indexes,2018,12,13,8,30,2018,11,12
2018-12-14 10:00:00,Employer Costs for Employee Compensation,2018,12,14,10,0,2018,9,12
2018-12-14 10:00:00,Work Experience of the Population,2018,12,14,10,0,2017,1,1
2018-12-18 10:00:00,Census of Fatal Occupational Injuries,2018,12,18,10,0,2017,1,1
2018-12-21 10:00:00,State Employment and Unemployment,2018,12,21,10,0,2018,11,12
2018-12-25 00:00:00,Christmas Day,2018,12,25,0,0,2099,0,0
2019-01-04 08:30:00,Employment Situation,2019,1,4,8,30,2018,12,12
2019-02-01 08:30:00,Employment Situation,2019,2,1,8,30,2019,1,12
2019-03-08 08:30:00,Employment Situation,2019,3,8,8,30,2019,2,12
2019-04-05 08:30:00,Employment Situation,2019,4,5,8,30,2019,3,12
2019-05-03 08:30:00,Employment Situation,2019,5,3,8,30,2019,4,12
2019-06-07 08:30:00,Employment Situation,2019,6,7,8,30,2019,5,12
2019-07-05 08:30:00,Employment Situation,2019,7,5,8,30,2019,6,12
2019-08-02 08:30:00,Employment Situation,2019,8,2,8,30,2019,7,12
2019-09-06 08:30:00,Employment Situation,2019,9,6,8,30,2019,8,12
2019-10-04 08:30:00,Employment Situation,2019,10,4,8,30,2019,9,12
2019-11-01 08:30:00,Employment Situation,2019,11,1,8,30,2019,10,12
2019-12-06 08:30:00,Employment Situation,2019,12,6,8,30,2019,11,12
2020-01-10 08:30:00,Employment Situation,2020,1,10,8,30,2019,12,12
2020-02-07 08:30:00,Employment Situation,2020,2,7,8,30,2020,1,12
2020-03-06 08:30:00,Employment Situation,2020,3,6,8,30,2020,2,12
2020-04-03 08:30:00,Employment Situation,2020,4,3,8,30,2020,3,12
2020-05-08 08:30:00,Employment Situation,2020,5,8,8,30,2020,4,12
2020-06-05 08:30:00,Employment Situation,2020,6,5,8,30,2020,5,12
2020-07-02 08:30:00,Employment Situation,2020,7,2,8,30,2020,6,12
2020-08-07 08:30:00,Employment Situation,2020,8,7,8,30,2020,7,12
2020-09-04 08:30:00,Employment Situation,2020,9,4,8,30,2020,8,12
1997-05-20 14:15:00,FOMC meeting,1997,5,20,14,15,1997,140,365
1997-07-02 14:15:00,FOMC meeting,1997,7,2,14,15,1997,183,365
1997-08-19 14:15:00,FOMC meeting,1997,8,19,14,15,1997,231,365
1997-09-30 14:13:00,FOMC meeting,1997,9,30,14,13,1997,273,365
1997-11-12 14:12:00,FOMC meeting,1997,11,12,14,12,1997,316,365
1997-12-16 14:15:00,FOMC meeting,1997,12,16,14,15,1997,350,365
1998-02-04 14:12:00,FOMC meeting,1998,2,4,14,12,1998,35,365
1998-03-31 14:12:00,FOMC meeting,1998,3,31,14,12,1998,90,365
1998-05-19 14:15:00,FOMC meeting,1998,5,19,14,15,1998,139,365
1998-07-01 14:15:00,FOMC meeting,1998,7,1,14,15,1998,182,365
1998-08-18 14:12:00,FOMC meeting,1998,8,18,14,12,1998,230,365
1998-09-29 14:15:00,FOMC meeting,1998,9,29,14,15,1998,272,365
1998-10-15 15:15:00,FOMC meeting,1998,10,15,15,15,1998,288,365
1998-11-17 14:15:00,FOMC meeting,1998,11,17,14,15,1998,321,365
1998-12-22 14:15:00,FOMC meeting,1998,12,22,14,15,1998,356,365
1999-02-03 14:15:00,FOMC meeting,1999,2,3,14,15,1999,34,365
1999-03-30 14:15:00,FOMC meeting,1999,3,30,14,15,1999,89,365
1999-05-18 14:15:00,FOMC meeting,1999,5,18,14,15,1999,138,365
1999-06-30 14:15:00,FOMC meeting,1999,6,30,14,15,1999,181,365
1999-08-24 14:15:00,FOMC meeting,1999,8,24,14,15,1999,236,365
1999-10-05 14:15:00,FOMC meeting,1999,10,5,14,15,1999,278,365
1999-11-16 14:15:00,FOMC meeting,1999,11,16,14,15,1999,320,365
1999-12-21 14:15:00,FOMC meeting,1999,12,21,14,15,1999,355,365
2000-02-02 14:15:00,FOMC meeting,2000,2,2,14,15,2000,33,365
2000-03-21 14:15:00,FOMC meeting,2000,3,21,14,15,2000,81,365
2000-05-16 14:15:00,FOMC meeting,2000,5,16,14,15,2000,137,365
2000-06-28 14:15:00,FOMC meeting,2000,6,28,14,15,2000,180,365
2000-08-22 14:15:00,FOMC meeting,2000,8,22,14,15,2000,235,365
2000-10-03 14:15:00,FOMC meeting,2000,10,3,14,15,2000,277,365
2000-11-15 14:15:00,FOMC meeting,2000,11,15,14,15,2000,320,365
2000-12-19 14:15:00,FOMC meeting,2000,12,19,14,15,2000,354,365
2001-01-03 13:15:00,FOMC meeting,2001,1,3,13,15,2001,3,365
2001-01-31 14:15:00,FOMC meeting,2001,1,31,14,15,2001,31,365
2001-03-20 14:15:00,FOMC meeting,2001,3,20,14,15,2001,79,365
2001-04-18 10:55:00,FOMC meeting,2001,4,18,10,55,2001,108,365
2001-05-15 14:15:00,FOMC meeting,2001,5,15,14,15,2001,135,365
2001-06-27 14:12:00,FOMC meeting,2001,6,27,14,12,2001,178,365
2001-08-21 14:15:00,FOMC meeting,2001,8,21,14,15,2001,233,365
2001-09-17 08:20:00,FOMC meeting,2001,9,17,8,20,2001,260,365
2001-10-02 14:15:00,FOMC meeting,2001,10,2,14,15,2001,275,365
2001-11-06 14:20:00,FOMC meeting,2001,11,6,14,20,2001,310,365
2001-12-11 14:14:00,FOMC meeting,2001,12,11,14,14,2001,345,365
2002-01-30 14:15:00,FOMC meeting,2002,1,30,14,15,2002,30,365
2002-03-19 14:15:00,FOMC meeting,2002,3,19,14,15,2002,78,365
2002-05-07 14:15:00,FOMC meeting,2002,5,7,14,15,2002,127,365
2002-06-26 14:15:00,FOMC meeting,2002,6,26,14,15,2002,177,365
2002-08-13 14:15:00,FOMC meeting,2002,8,13,14,15,2002,225,365
2002-09-24 14:15:00,FOMC meeting,2002,9,24,14,15,2002,267,365
2002-11-06 14:14:00,FOMC meeting,2002,11,6,14,14,2002,310,365
2002-12-10 14:15:00,FOMC meeting,2002,12,10,14,15,2002,344,365
2003-01-29 14:16:00,FOMC meeting,2003,1,29,14,16,2003,29,365
2003-03-18 14:15:00,FOMC meeting,2003,3,18,14,15,2003,77,365
2003-05-06 14:13:00,FOMC meeting,2003,5,6,14,13,2003,126,365
2003-06-25 14:15:00,FOMC meeting,2003,6,25,14,15,2003,176,365
2003-08-12 14:15:00,FOMC meeting,2003,8,12,14,15,2003,224,365
2003-09-16 14:19:00,FOMC meeting,2003,9,16,14,19,2003,259,365
2003-10-28 14:15:00,FOMC meeting,2003,10,28,14,15,2003,301,365
2003-12-09 14:15:00,FOMC meeting,2003,12,9,14,15,2003,343,365
2004-01-28 14:15:00,FOMC meeting,2004,1,28,14,15,2004,28,365
2004-03-16 14:15:00,FOMC meeting,2004,3,16,14,15,2004,76,365
2004-05-04 14:15:00,FOMC meeting,2004,5,4,14,15,2004,125,365
2004-06-30 14:15:00,FOMC meeting,2004,6,30,14,15,2004,182,365
2004-08-10 14:15:00,FOMC meeting,2004,8,10,14,15,2004,223,365
2004-09-21 14:15:00,FOMC meeting,2004,9,21,14,15,2004,265,365
2004-11-10 14:15:00,FOMC meeting,2004,11,10,14,15,2004,315,365
2004-12-14 14:15:00,FOMC meeting,2004,12,14,14,15,2004,349,365
2005-02-02 14:15:00,FOMC meeting,2005,2,2,14,15,2005,33,365
2005-03-22 14:15:00,FOMC meeting,2005,3,22,14,15,2005,81,365
2005-05-03 14:15:00,FOMC meeting,2005,5,3,14,15,2005,123,365
2005-06-30 14:15:00,FOMC meeting,2005,6,30,14,15,2005,181,365
2005-08-09 14:15:00,FOMC meeting,2005,8,9,14,15,2005,221,365
2005-09-20 14:15:00,FOMC meeting,2005,9,20,14,15,2005,263,365
2005-11-01 14:15:00,FOMC meeting,2005,11,1,14,15,2005,305,365
2005-12-13 14:15:00,FOMC meeting,2005,12,13,14,15,2005,347,365
2006-01-31 14:14:00,FOMC meeting,2006,1,31,14,14,2006,31,365
2006-03-28 14:15:00,FOMC meeting,2006,3,28,14,15,2006,87,365
2006-05-10 14:15:00,FOMC meeting,2006,5,10,14,15,2006,130,365
2006-06-29 14:15:00,FOMC meeting,2006,6,29,14,15,2006,180,365
2006-08-08 14:15:00,FOMC meeting,2006,8,8,14,15,2006,220,365
2006-09-20 14:15:00,FOMC meeting,2006,9,20,14,15,2006,263,365
2006-10-25 14:15:00,FOMC meeting,2006,10,25,14,15,2006,298,365
2006-12-12 14:15:00,FOMC meeting,2006,12,12,14,15,2006,346,365
2007-01-31 14:15:00,FOMC meeting,2007,1,31,14,15,2007,31,365
2007-03-21 14:15:00,FOMC meeting,2007,3,21,14,15,2007,80,365
2007-05-09 14:15:00,FOMC meeting,2007,5,9,14,15,2007,129,365
2007-06-28 14:15:00,FOMC meeting,2007,6,28,14,15,2007,179,365
2007-08-07 14:15:00,FOMC meeting,2007,8,7,14,15,2007,219,365
2007-09-18 14:15:00,FOMC meeting,2007,9,18,14,15,2007,261,365
2007-10-31 14:15:00,FOMC meeting,2007,10,31,14,15,2007,304,365
2007-12-11 14:15:00,FOMC meeting,2007,12,11,14,15,2007,345,365
2008-01-22 08:20:00,FOMC meeting,2008,1,22,8,20,2008,22,365
2008-01-30 14:15:00,FOMC meeting,2008,1,30,14,15,2008,30,365
2008-03-18 14:15:00,FOMC meeting,2008,3,18,14,15,2008,78,365
2008-04-30 14:15:00,FOMC meeting,2008,4,30,14,15,2008,121,365
2008-06-25 14:15:00,FOMC meeting,2008,6,25,14,15,2008,177,365
2008-08-05 14:15:00,FOMC meeting,2008,8,5,14,15,2008,218,365
2008-09-16 14:15:00,FOMC meeting,2008,9,16,14,15,2008,260,365
2008-10-08 07:00:00,FOMC meeting,2008,10,8,7,0,2008,282,365
2008-10-29 14:17:00,FOMC meeting,2008,10,29,14,17,2008,303,365
2008-12-16 14:15:00,FOMC meeting,2008,12,16,14,15,2008,351,365
2009-01-28 14:15:00,FOMC meeting,2009,1,28,14,15,2009,28,365
2009-03-18 14:15:00,FOMC meeting,2009,3,18,14,15,2009,77,365
2009-04-29 14:15:00,FOMC meeting,2009,4,29,14,15,2009,119,365
2009-06-24 14:15:00,FOMC meeting,2009,6,24,14,15,2009,175,365
2009-08-12 14:15:00,FOMC meeting,2009,8,12,14,15,2009,224,365
2009-09-23 14:15:00,FOMC meeting,2009,9,23,14,15,2009,266,365
2009-11-04 14:15:00,FOMC meeting,2009,11,4,14,15,2009,308,365
2009-12-16 14:15:00,FOMC meeting,2009,12,16,14,15,2009,350,365
2010-01-27 14:15:00,FOMC meeting,2010,1,27,14,15,2010,27,365
2010-03-16 14:15:00,FOMC meeting,2010,3,16,14,15,2010,75,365
2010-04-28 14:15:00,FOMC meeting,2010,4,28,14,15,2010,118,365
2010-06-23 14:15:00,FOMC meeting,2010,6,23,14,15,2010,174,365
2010-08-10 14:15:00,FOMC meeting,2010,8,10,14,15,2010,222,365
2010-09-21 14:15:00,FOMC meeting,2010,9,21,14,15,2010,264,365
2010-11-03 14:15:00,FOMC meeting,2010,11,3,14,15,2010,307,365
2010-12-14 14:15:00,FOMC meeting,2010,12,14,14,15,2010,348,365
2011-01-26 14:15:00,FOMC meeting,2011,1,26,14,15,2011,26,365
2011-03-15 14:15:00,FOMC meeting,2011,3,15,14,15,2011,74,365
2011-04-27 12:30:00,FOMC meeting,2011,4,27,12,30,2011,117,365
2011-06-22 12:30:00,FOMC meeting,2011,6,22,12,30,2011,173,365
2011-08-09 14:15:00,FOMC meeting,2011,8,9,14,15,2011,221,365
2011-09-21 14:15:00,FOMC meeting,2011,9,21,14,15,2011,264,365
2011-11-02 12:30:00,FOMC meeting,2011,11,2,12,30,2011,306,365
2011-12-13 14:15:00,FOMC meeting,2011,12,13,14,15,2011,347,365
2012-01-25 12:30:00,FOMC meeting,2012,1,25,12,30,2012,25,365
2012-03-13 14:15:00,FOMC meeting,2012,3,13,14,15,2012,73,365
2012-04-25 12:30:00,FOMC meeting,2012,4,25,12,30,2012,116,365
2012-06-20 12:30:00,FOMC meeting,2012,6,20,12,30,2012,172,365
2012-08-01 14:15:00,FOMC meeting,2012,8,1,14,15,2012,214,365
2012-09-13 12:30:00,FOMC meeting,2012,9,13,12,30,2012,257,365
2012-10-24 14:15:00,FOMC meeting,2012,10,24,14,15,2012,298,365
2012-12-12 12:30:00,FOMC meeting,2012,12,12,12,30,2012,347,365
2013-01-30 14:15:00,FOMC meeting,2013,1,30,14,15,2013,30,365
2013-03-20 14:00:00,FOMC meeting,2013,3,20,14,0,2013,79,365
2013-05-01 14:00:00,FOMC meeting,2013,5,1,14,0,2013,121,365
2013-06-19 14:00:00,FOMC meeting,2013,6,19,14,0,2013,170,365
2013-07-31 14:00:00,FOMC meeting,2013,7,31,14,0,2013,212,365
2013-09-18 14:00:00,FOMC meeting,2013,9,18,14,0,2013,261,365
2013-10-30 14:00:00,FOMC meeting,2013,10,30,14,0,2013,303,365
2013-12-18 14:00:00,FOMC meeting,2013,12,18,14,0,2013,352,365
2014-01-29 14:00:00,FOMC meeting,2014,1,29,14,0,2014,29,365
2014-03-19 14:00:00,FOMC meeting,2014,3,19,14,0,2014,78,365
